tarih,saat,lig,mbs,ev,deplasman,iy sonuc,ms sonuc,ms1,msx,ms2,iy1,iyx,iy2,kgvar,kgyok,ciftsans1/x,cs1/2,csx/2,iy1.5a,iy1.5u,1.5a,1.5u,2.5a,2.5u,3.5a,3.5u,toplamgol0-1,tg2-3,tg4-5,tg6+
29.05.2025,02:30,ABD,2,New York,Charlotte,2 - 1,4 - 2,1.94,3.11,2.65,2.47,2.01,3.2,1.44,1.91,1.12,1.07,1.28,1.3,2.24,3.36,1.09,1.77,1.54,1.23,2.48,3.51,1.79,3.18,11.1
30.05.2025,21:00,SAKK,2,Al Ittihad (Ci,Al-Qadsiah,2 - 1,3 - 1,1.77,3.1,3.04,2.21,2.12,3.41,1.36,2.09,1.07,1.07,1.35,1.38,2.02,3.92,1.0,1.96,1.42,1.33,2.15,4.21,1.86,2.84,8.24
30.05.2025,21:45,İR1,3,Bray Wanderers,Finn Harps,2 - 1,3 - 1,1.43,3.51,4.24,1.89,2.15,4.54,1.51,1.8,1.0,1.0,1.57,1.35,2.12,3.57,1.06,1.86,1.48,1.27,2.34,3.77,1.81,3.03,9.81
30.05.2025,21:45,İR1,3,Wexford Youths,Dundalk,2 - 1,2 - 3,4.35,3.51,1.43,4.68,2.11,1.89,1.57,1.72,1.58,1.0,1.0,1.31,2.2,3.38,1.09,1.78,1.53,1.23,2.47,3.53,1.79,3.17,10.95
31.05.2025,10:30,GKOR2,2,Jeonnam Dragon,Hwaseong,2 - 1,3 - 2,1.7,3.17,3.22,2.25,1.97,3.8,1.55,1.75,1.06,1.06,1.38,1.26,2.37,3.07,1.13,1.65,1.64,1.18,2.73,3.17,1.76,3.43,13.45
31.05.2025,15:00,NOR3,3,Eidsvold Tf,Honefoss,2 - 1,2 - 1,1.79,3.53,2.68,2.24,2.25,3.08,1.25,2.4,1.11,1.0,1.34,1.51,1.8,0.0,0.0,2.38,1.26,1.51,1.8,5.47,2.01,2.53,5.72
31.05.2025,16:00,NOR4,3,Ff Lillehammer,Skjetten,2 - 1,5 - 3,2.63,3.51,1.81,3.03,2.27,2.25,1.23,2.46,1.32,1.0,1.12,1.52,1.79,0.0,0.0,2.43,1.24,1.54,1.77,5.65,2.03,2.51,5.51
31.05.2025,17:00,NOR1,3,Stabaek,Kongsvinger,2 - 1,2 - 2,2.31,3.34,2.07,2.76,2.18,2.53,1.28,2.31,1.23,1.06,1.17,1.45,1.89,4.08,1.0,2.21,1.31,1.43,1.93,4.91,1.94,2.64,6.59
01.06.2025,09:00,JAP,2,Cerezo Osaka,Shimizu,2 - 1,4 - 2,2.19,3.24,2.39,2.71,2.13,2.91,1.39,2.16,1.17,1.06,1.21,1.39,2.16,4.08,1.06,2.0,1.47,1.34,2.31,4.13,1.87,2.97,8.98
01.06.2025,10:30,ÇİN2,3,Shaanxi Union,Shenzhen Junior,2 - 1,3 - 2,1.12,5.24,7.48,1.43,2.78,6.39,1.42,1.95,1.0,1.0,2.09,1.69,1.6,4.0,1.0,2.86,1.15,1.73,1.57,7.12,2.22,2.36,4.26
01.06.2025,19:30,İS2,1,Oviedo,Cadiz,2 - 1,2 - 1,1.26,3.68,6.73,1.69,2.11,6.74,1.94,1.43,1.0,1.0,1.8,1.25,2.4,2.21,1.31,1.58,1.72,0.0,0.0,2.19,1.8,5.41,35.0
01.06.2025,22:00,BR2,3,Operario,Atletico Pr,2 - 1,2 - 2,2.08,2.55,2.92,2.82,1.67,3.77,1.94,1.43,1.08,1.14,1.23,0.0,0.0,2.09,1.36,1.27,2.36,0.0,0.0,2.07,1.78,5.61,35.0
